时间点,开关,偏航角偏移量,俯仰角偏移量,信号特征,置信度
0,On,0.0,47.53765,'Fussy',0.035320412
1,On,15.834932,43.220203,'Fussy',0.097780906
2,On,0.96122265,42.371643,'Fussy',0.16526195
3,On,10.091484,38.05862,'Fussy',0.13954246
4,On,10.328848,55.08013,'Fussy',0.06914945
5,On,1.4192009,57.703247,'Fussy',0.0438489
6,On,14.147192,39.817356,'Fussy',0.14630593
7,On,0.0,56.97715,'Fussy',0.044400312
8,On,0.77741146,40.15046,'Fussy',0.0048627495
9,On,7.3978786,60.67743,'Fussy',0.078575276
10,On,14.0778675,37.02338,'Fussy',0.1329941
11,On,7.593403,38.649727,'Fussy',0.056629777
12,On,5.4726524,46.092186,'Fussy',0.012030864
13,On,2.6311874,33.915573,'Fussy',0.10236975
14,On,0.0,41.917873,'Fussy',0.1107096
15,On,12.829475,45.510628,'Fussy',0.13661352
16,On,0.0,53.973564,'Fussy',0.09476464
17,On,1.976347,36.146004,'Fussy',0.060368765
18,On,0.0,50.28637,'Fussy',0.022852218
19,On,6.586447,38.857887,'Fussy',0.13846363
20,On,0.0,42.649536,'Fussy',0.14470528
21,On,0.0,40.156837,'Fussy',0.0386596
22,On,0.0,43.608513,'Fussy',0.19892731
23,On,16.842669,51.09175,'Fussy',0.13680859
24,On,12.903175,56.832115,'Fussy',0.1786055
25,On,11.991583,53.528824,'Fussy',0.123505175
26,On,0.0,57.361656,'Fussy',0.060646355
27,On,2.0200844,64.40811,'Fussy',0.14055908
28,On,2.2545376,37.974003,'Fussy',0.15129504
29,On,10.52388,60.594635,'Fussy',0.01832292
30,On,4.8473854,44.0811,'Fussy',0.16257289
31,On,15.779669,60.378784,'Fussy',0.09864229
32,On,0.0,52.486115,'Fussy',0.0036670328
33,On,6.758703,41.255726,'Fussy',0.0056611896
34,On,14.7266655,47.391808,'Fussy',0.1622632
35,On,11.648764,64.48214,'Fussy',0.031823374
36,On,5.5700893,38.967293,'Fussy',0.09421959
37,On,8.303196,53.8347,'Fussy',0.0015709043
38,On,0.0,49.25064,'Fussy',0.087875545
39,On,0.0,45.936134,'Fussy',0.15521799
40,On,7.5863056,40.690536,'Fussy',0.184337
41,On,0.0,55.360214,'Fussy',0.17543906
42,On,0.0,53.138123,'Fussy',0.0899833
43,On,13.203665,47.993446,'Fussy',0.0029784204
44,On,11.499973,59.150406,'Fussy',0.023966862
45,On,0.0,40.52622,'Fussy',0.19426143
46,On,0.0,47.652454,'Fussy',0.07433907
47,On,0.0,68.57752,'Fussy',0.16682287
48,On,11.714529,51.818092,'Fussy',0.09708804
49,On,2.4531631,40.249153,'Fussy',0.038086224
50,On,2.4531631,40.249153,'Fussy',0.038086224
51,On,2.4531631,40.249153,'Fussy',0.038086224
52,On,2.4531631,40.249153,'Fussy',0.038086224
53,On,2.4531631,40.249153,'Fussy',0.038086224
54,On,2.4531631,40.249153,'Fussy',0.038086224
55,On,2.4531631,40.249153,'Fussy',0.038086224
56,On,2.4531631,40.249153,'Fussy',0.038086224
57,On,2.4531631,40.249153,'Fussy',0.038086224
58,On,2.4531631,40.249153,'Fussy',0.038086224
59,On,2.4531631,40.249153,'Fussy',0.038086224
60,On,2.4531631,40.249153,'Fussy',0.038086224
61,On,0.0,51.29348,'Fussy',0.14347708
62,On,6.271343,66.992615,'Fussy',0.022361279
63,On,0.0,50.572327,'Fussy',0.12619068
64,On,0.0,66.10527,'Fussy',0.16143386
65,On,14.089289,67.41235,'Fussy',0.19157045
66,On,11.458504,47.346916,'Fussy',0.07221692
67,On,0.0,57.00775,'Fussy',0.15209834
68,On,17.27626,71.91545,'Fussy',0.029243708
69,On,5.358223,48.45258,'Fussy',0.14750981
70,On,5.147911,58.175552,'Fussy',0.085287906
71,On,4.7046432,60.592567,'Fussy',0.059424352
72,On,3.2056808,74.48075,'Fussy',0.11754161
73,On,15.448734,67.34969,'Fussy',0.028749395
74,On,0.0,62.55539,'Fussy',0.1815534
75,On,18.712154,70.17623,'Fussy',0.027714515
76,On,0.0,55.13121,'Fussy',0.06766474
77,On,17.760445,67.72476,'Fussy',0.1204557
78,On,6.4940414,53.197304,'Fussy',0.09789207
79,On,18.56239,69.27256,'Fussy',0.18220784
80,On,19.608376,53.321426,'Fussy',0.1444994
81,On,4.344387,51.838295,'Fussy',0.032655634
82,On,0.0,71.65973,'Fussy',0.19061205
83,On,6.8918095,73.37325,'Fussy',0.08383896
84,On,5.524378,69.42668,'Fussy',0.046633508
85,On,9.233185,66.468895,'Fussy',0.19854183
86,On,19.812534,68.83014,'Fussy',0.07482775
87,On,0.0,74.035675,'Fussy',0.03268403
88,On,0.0,72.79422,'Fussy',0.119326174
89,On,10.864412,52.291237,'Fussy',0.1803656
90,On,9.3877125,64.16036,'Fussy',0.08137848
91,On,0.0,64.44802,'Fussy',0.11895784
92,On,14.742672,69.58061,'Fussy',0.14635362
93,On,14.644165,68.1156,'Fussy',0.15031314
94,On,3.427288,63.108833,'Fussy',0.012450183
95,On,1.2091522,66.10016,'Fussy',0.106727265
96,On,12.91263,65.23483,'Fussy',0.15757868
97,On,19.175735,58.199516,'Fussy',0.15167642
98,On,17.669434,62.26741,'Fussy',0.10310365
99,On,0.0,80.09274,'Fussy',0.102907516
100,On,6.619375,65.49748,'Fussy',0.41722044
101,On,0.0,67.752884,'Fussy',0.41264835
102,On,0.0,67.03294,'Fussy',0.47812212
103,On,14.734093,68.181305,'Fussy',0.49531853
104,On,0.0,59.307716,'Fussy',0.3802156
105,On,0.37315083,55.605766,'Fussy',0.3260149
106,On,0.81000423,27.47536,'Fussy',0.31938422
107,On,0.0,31.398262,'Fussy',0.49754483
108,On,4.592695,23.925709,'Fussy',0.30665544
109,On,0.5634489,13.088259,'Fussy',0.44976753
110,On,9.233076,14.151398,'Fussy',0.32533365
111,On,8.952454,5.566269,'Fussy',0.32618025
112,On,1.7469254,5.4877357,'Fussy',0.35374638
113,On,11.674116,6.0345097,'Fussy',0.36718035
114,On,5.0945168,0.0,'Fussy',0.46181756
115,On,8.795633,0.0,'Fussy',0.43595192
116,On,0.0,0.0,'Fussy',0.49279842
117,On,8.550884,11.010174,'Fussy',0.30628765
118,On,3.5076084,5.052786,'Fussy',0.49873203
119,On,3.4240513,10.322517,'Fussy',0.374004
120,On,5.9219265,0.0,'Fussy',0.4065933
121,On,0.0,9.1483,'Fussy',0.37839353
122,On,0.0,0.0,'Fussy',0.33237255
123,On,0.0,0.0,'Fussy',0.3007326
124,On,12.472073,0.0,'Fussy',0.44839853
125,On,0.0,0.0,'Fussy',0.37676013
126,On,0.0,0.0,'Fussy',0.46328348
127,On,9.918322,0.0,'Fussy',0.4458465
128,On,9.106161,7.3070793,'Fussy',0.46586347
129,On,0.0,0.0,'Fussy',0.34588143
130,On,0.0,14.375759,'Fussy',0.30880502
